"","area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"18790","45053",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18791","45055",5,518,75,0,2025,4,"",6,3,4,3,199190,14000,140,4597,"",0.84,0.05,0.07,0.05,0.1,0.19,0.28,1.81,"N",1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18792","45057",5,518,75,0,2025,4,"",18,63,64,64,1446140,43263,263,1747,"",1.69,0.7,0.71,0.7,0.38,0.46,0.42,0.54,"",-1,-5.3,25,65.8,25,64.1,25,64.1,615267,74.1,-9391,-17.8,200,317.5,94,5.7
"18793","45059",5,518,75,0,2025,4,"",4,5,5,5,172776,0,0,2658,"",0.8,0.08,0.08,0.08,0.08,0,0,0.97,"",1,33.3,0,0,1,25,1,25,32681,23.3,0,0,0,0,171,6.9
"18794","45063",5,518,75,0,2025,4,"",33,53,51,45,1178059,143737,1432,1825,"",0.81,0.13,0.12,0.11,0.07,0.3,0.36,0.63,"",-9,-21.4,7,15.2,7,15.9,0,0,122740,11.6,110378,330.9,1208,539.3,21,1.2
"18795","45065",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18796","45067",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18797","45069",5,518,75,0,2025,4,"-",0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,"N",-1,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18798","45071",5,518,75,0,2025,4,"N",3,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",-2,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18799","45073",5,518,75,0,2025,4,"",3,27,27,28,1075953,543,29,3028,"",0.32,0.33,0.33,0.35,0.34,0.01,0.03,1.02,"",-2,-40,-2,-6.9,-1,-3.6,-4,-12.5,166503,18.3,-5223,-90.6,-103,-78,670,28.4
"18800","45075",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18801","45077",5,518,75,0,2025,4,"",19,18,17,16,467354,26739,232,2115,"",1.41,0.14,0.13,0.13,0.1,0.19,0.19,0.76,"",0,0,-51,-73.9,-55,-76.4,-59,-78.7,-1424564,-75.3,-27274,-50.5,-94,-28.8,94,4.7
"18802","45079",5,518,75,0,2025,4,"",61,216,213,211,5010294,290103,3727,1807,"",1.06,0.3,0.3,0.29,0.17,0.42,0.52,0.56,"",-11,-15.3,22,11.3,18,9.2,17,8.8,559385,12.6,132489,84.1,2790,297.8,45,2.6
"18803","45083",5,518,75,0,2025,4,"",27,47,46,47,1853274,18369,670,3055,"",0.69,0.1,0.09,0.09,0.09,0.03,0.12,0.99,"",6,28.6,16,51.6,16,53.3,17,56.7,923547,99.3,6922,60.5,653,3841.2,697,29.6
"18804","45085",5,518,75,0,2025,4,"N",3,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",-1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18805","45087",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18806","45089",5,518,75,0,2025,4,"-",0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,"N",-2,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18807","45091",5,518,75,0,2025,4,"",61,556,541,525,19636594,344747,435,2794,"",1.47,1.68,1.63,1.58,1.5,0.87,0.12,0.92,"",1,1.7,-25,-4.3,-26,-4.6,-28,-5.1,2911306,17.4,-153410,-30.8,-692,-61.4,525,23.1
"18808","45999",5,518,75,0,2025,4,"",655,1639,1621,1631,62681721,2202080,28382,2957,"",3.91,3.98,3.92,3.95,2.35,3.45,2.71,0.59,"",-67,-9.3,-84,-4.9,-94,-5.5,-78,-4.6,8542815,15.8,-638901,-22.5,-13519,-32.3,530,21.8
"18809","46000",2,518,55,0,2025,4,"N",5,0,0,0,0,0,0,0,"N",79.44,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18810","46000",5,518,55,0,2025,4,"N",281,0,0,0,0,0,0,0,"N",1.5,0,0,0,0,0,0,0,"N",9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18811","46007",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",2.29,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18812","46009",2,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",2669.91,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18813","46011",5,518,75,0,2025,4,"",15,18,18,18,871384,7799,23,3724,"",2.31,0.29,0.29,0.3,0.38,0.15,0.09,1.3,"",0,0,-4,-18.2,-5,-21.7,-3,-14.3,-166079,-16,-7165,-47.9,-77,-77,97,2.7
"18814","46013",5,518,75,0,2025,4,"",7,16,14,13,217469,19740,948,1167,"",1,0.26,0.23,0.21,0.1,0.35,3.76,0.4,"",0,0,0,0,-2,-12.5,-2,-13.3,-7240,-3.2,4498,29.5,750,378.8,64,5.8
"18815","46019",5,518,75,0,2025,4,"",3,3,3,3,111037,0,0,2847,"",1.36,0.33,0.33,0.33,0.38,0,0,1.17,"",0,0,0,0,1,50,0,0,20870,23.1,0,0,0,0,246,9.5
"18816","46021",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",2.89,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18817","46027",5,518,75,0,2025,4,"",6,3,3,3,36448,4800,58,935,"",2.76,0.16,0.16,0.16,0.06,0.34,1.83,0.39,"",2,50,0,0,1,50,0,0,-12339,-25.3,-2123,-30.7,-25,-30.1,-472,-33.5
"18818","46029",5,518,75,0,2025,4,"",4,4,4,4,130383,13385,134,2507,"",0.62,0.07,0.07,0.07,0.07,0.25,0.64,0.91,"",0,0,1,33.3,1,33.3,1,33.3,28653,28.2,13385,100,134,100,-101,-3.9
"18819","46033",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18820","46035",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18821","46037",5,518,75,0,2025,4,"N",3,0,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,0,"N",1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18822","46039",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.1,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18823","46047",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18824","46049",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18825","46061",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",3.92,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18826","46065",2,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",694.4,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18827","46065",5,518,75,0,2025,4,"",7,23,23,23,665810,1234,0,2227,"",1.63,0.7,0.7,0.7,0.49,0.05,0,0.71,"",0,0,3,15,1,4.5,0,0,54886,9,-20450,-94.3,0,0,58,2.7
"18828","46067",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18829","46077",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18830","46079",5,518,75,0,2025,4,"",7,5,4,4,190373,0,0,3379,"",3.06,0.31,0.25,0.25,0.31,0,0,1.14,"",0,0,-2,-28.6,-3,-42.9,-3,-42.9,-178634,-48.4,-15000,-100,-180,-100,-676,-16.7
"18831","46081",5,518,75,0,2025,4,"",15,11,11,11,395515,0,0,2766,"",1.93,0.26,0.26,0.26,0.29,0,0,1.1,"",3,25,1,10,1,10,1,10,92208,30.4,-24471,-100,-269,-100,433,18.6
"18832","46083",5,518,75,0,2025,4,"",20,17,17,17,435891,32747,217,1972,"",1.6,0.18,0.18,0.18,0.1,0.36,0.42,0.55,"",6,42.9,4,30.8,4,30.8,5,41.7,140685,47.7,-8803,-21.2,-183,-45.8,179,10
"18833","46087",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18834","46093",5,518,75,0,2025,4,"",4,4,4,4,107255,0,0,2063,"",0.79,0.14,0.15,0.15,0.1,0,0,0.71,"",0,0,0,0,0,0,0,0,2363,2.3,0,0,0,0,46,2.3
"18835","46099",2,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",64.28,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18836","46099",5,518,75,0,2025,4,"",111,179,178,176,5029229,134927,1473,2177,"",2.39,0.41,0.41,0.41,0.27,0.33,0.79,0.65,"",-2,-1.8,7,4.1,10,6,6,3.5,623670,14.2,-55685,-29.2,-1282,-46.5,184,9.2
"18837","46101",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18838","46103",2,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",110.68,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18839","46103",5,518,75,0,2025,4,"",40,38,38,39,1039162,6984,84,2085,"",1.49,0.19,0.2,0.2,0.14,0.03,0.07,0.7,"",-5,-11.1,-12,-24,-14,-26.9,-14,-26.4,-442254,-29.9,-65429,-90.4,-624,-88.1,-121,-5.5
"18840","46105",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18841","46109",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18842","46111",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",2.47,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18843","46115",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18844","46117",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18845","46123",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18846","46125",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.6,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18847","46127",5,518,75,0,2025,4,"",8,8,8,7,829345,0,0,8321,"",1.94,0.27,0.27,0.23,0.54,0,0,2.1,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18848","46129",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18849","46135",2,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",746.72,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18850","46135",5,518,75,0,2025,4,"",4,6,6,6,132451,15000,180,1698,"",1,0.15,0.15,0.15,0.09,0.42,2.07,0.59,"N",3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18851","46999",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18852","47000",3,518,55,0,2025,4,"",1,26,26,26,531268,0,0,1572,"",0.59,0.59,0.59,0.6,0.57,0,0,0.96,"",0,0,-1,-3.7,-1,-3.7,-1,-3.7,57983,12.3,0,0,0,0,224,16.6
"18853","47000",5,518,55,0,2025,4,"",1142,7752,7684,7669,311304218,3472524,58635,3109,"",1.11,0.76,0.76,0.75,0.67,0.56,0.67,0.88,"",-104,-8.3,-390,-4.8,-458,-5.6,-460,-5.7,-2209400,-0.7,-417027,-10.7,-2363,-3.9,145,4.9
"18854","47001",5,518,75,0,2025,4,"",5,8,8,8,181724,858,14,1747,"",0.55,0.06,0.06,0.05,0.02,0.01,0.01,0.42,"",0,0,-1,-11.1,0,0,0,0,-4026,-2.2,417,94.6,10,250,32,1.9
"18855","47009",5,518,75,0,2025,4,"",17,18,18,18,390613,2847,60,1669,"",1.12,0.1,0.1,0.1,0.05,0.02,0.04,0.54,"",0,0,-2,-10,-3,-14.3,-2,-10,-475416,-54.9,-12333,-81.2,-22,-26.8,-1607,-49.1
"18856","47011",5,518,75,0,2025,4,"",9,12,11,12,362077,8472,157,2387,"",0.82,0.1,0.09,0.1,0.08,0.11,0.17,0.83,"",0,0,2,20,2,22.2,3,33.3,148347,69.4,7714,1017.7,149,1862.5,625,35.5
"18857","47013",5,518,75,0,2025,4,"",4,19,19,19,518241,22368,604,2098,"",1.2,0.62,0.63,0.65,0.6,1.26,2.76,0.95,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18858","47015",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18859","47017",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18860","47019",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18861","47021",5,518,75,0,2025,4,"",7,30,29,29,1501582,673,11,3938,"",1.65,0.96,0.94,0.94,1.24,0.04,0.05,1.31,"",-2,-22.2,-11,-26.8,-12,-29.3,-13,-31,-816572,-35.2,-19452,-96.7,-311,-96.6,-376,-8.7
"18862","47025",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18863","47027",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18864","47029",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18865","47031",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18866","47035",5,518,75,0,2025,4,"",10,18,18,18,415006,14000,207,1774,"",1.47,0.3,0.3,0.3,0.22,0.36,0.33,0.74,"",-3,-23.1,-8,-30.8,-8,-30.8,-8,-30.8,-1023067,-71.1,7000,100,186,885.7,-2481,-58.3
"18867","47037",5,518,75,0,2025,4,"",235,2186,2164,2168,78475658,719298,10610,2778,"",1.57,1.27,1.25,1.26,0.8,0.69,0.66,0.63,"",-69,-22.7,-361,-14.2,-374,-14.7,-354,-14,-13290466,-14.5,-288836,-28.7,-5002,-32,-6,-0.2
"18868","47041",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",1,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18869","47043",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18870","47047",5,518,75,0,2025,4,"",3,5,5,5,118810,0,0,1828,"",0.83,0.19,0.19,0.19,0.12,0,0,0.6,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18871","47049",5,518,75,0,2025,4,"N",3,0,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18872","47051",5,518,75,0,2025,4,"",5,31,31,30,821739,58707,763,2061,"",1.14,0.88,0.89,0.86,0.68,3.22,4.42,0.78,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18873","47055",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18874","47057",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18875","47059",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18876","47063",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18877","47065",5,518,75,0,2025,4,"",76,613,604,595,37422218,118475,2203,4766,"",1.3,0.9,0.89,0.87,1.19,0.3,0.44,1.34,"",-8,-9.5,-109,-15.1,-107,-15,-94,-13.6,-1364976,-3.5,-232802,-66.3,-2581,-54,548,13
"18878","47067",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18879","47071",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18880","47079",5,518,75,0,2025,4,"-",0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,"N",-1,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18881","47083",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18882","47085",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18883","47087",5,518,75,0,2025,4,"N",3,0,0,0,0,0,0,0,"N",3.11,0,0,0,0,0,0,0,"N",1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18884","47089",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18885","47091",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18886","47093",5,518,75,0,2025,4,"N",85,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",-13,-13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18887","47099",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18888","47101",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18889","47103",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18890","47105",5,518,75,0,2025,4,"",6,19,20,18,718712,48434,242,2910,"",0.91,0.33,0.35,0.32,0.34,1.33,0.55,1.03,"",-2,-25,-8,-29.6,-5,-20,-3,-14.3,244064,51.4,37214,331.7,177,272.3,1410,94
"18891","47107",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.2,0,0,0,0,0,0,0,"N",-3,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18892","47113",3,518,75,0,2025,4,"",1,26,26,26,531268,0,0,1572,"",47.41,31.7,32.01,32.04,34.65,0,0,1.09,"",0,0,-1,-3.7,-1,-3.7,-1,-3.7,57983,12.3,0,0,0,0,224,16.6
"18893","47113",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",-3,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18894","47115",5,518,75,0,2025,4,"",3,5,5,5,1014080,0,0,15601,"",1.12,0.19,0.19,0.19,1.1,0,0,5.71,"N",2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18895","47119",5,518,75,0,2025,4,"",14,48,50,50,1124966,21415,11,1754,"",1,0.4,0.39,0.42,0.22,0.31,0.01,0.54,"",1,7.7,-1,-2,1,2,0,0,-214838,-16,-5681,-21,5,83.3,-335,-16
"18896","47121",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18897","47125",5,518,75,0,2025,4,"",21,356,357,354,21196942,237667,3944,4584,"",0.99,1.72,1.73,1.71,2.85,1.83,2.24,1.66,"",-3,-12.5,299,524.6,296,485.2,276,353.8,20133831,1893.9,87208,58,4,0.1,3332,266.1
"18898","47137",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18899","47139",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18900","47141",5,518,75,0,2025,4,"N",3,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",-1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18901","47145",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18902","47147",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",-2,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18903","47149",5,518,75,0,2025,4,"N",28,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",-4,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18904","47151",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18905","47153",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18906","47155",5,518,75,0,2025,4,"N",4,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",-3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18907","47157",5,518,75,0,2025,4,"",78,417,415,418,13532643,160470,2590,2498,"",0.75,0.29,0.28,0.29,0.2,0.18,0.23,0.69,"",-16,-17,20,5,21,5.3,34,8.9,1310445,10.7,-47098,-22.7,-1926,-42.6,98,4.1
"18908","47159",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18909","47163",5,518,75,0,2025,4,"",7,82,35,10,1078360,17186,59,1959,"",0.38,0.37,0.16,0.05,0.12,0.14,0.04,0.63,"",-2,-22.2,-10,-10.9,-54,-60.7,-76,-88.4,-495287,-31.5,-15710,-47.8,-295,-83.3,599,44
"18910","47165",5,518,75,0,2025,4,"",29,203,205,205,10472073,46725,865,3942,"",1.19,1.03,1.04,1.04,1.32,0.37,0.52,1.28,"",-2,-6.5,-69,-25.4,-71,-25.7,-72,-26,-16519676,-61.2,-89861,-65.8,-1745,-66.9,-3608,-47.8
"18911","47167",5,518,75,0,2025,4,"N",2,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18912","47175",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",2.55,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18913","47177",5,518,75,0,2025,4,"",3,6,7,11,221363,10180,247,2128,"",0.7,0.16,0.18,0.29,0.17,0.44,1.21,0.82,"",-1,-25,0,0,-1,-12.5,0,0,-24084,-9.8,-4270,-29.6,-84,-25.4,-138,-6.1
"18914","47179",5,518,75,0,2025,4,"",16,29,28,27,936206,4175,30,2572,"",0.96,0.15,0.14,0.14,0.13,0.04,0.02,0.91,"",0,0,7,31.8,5,21.7,4,17.4,110151,13.3,2731,189.1,26,650,-231,-8.2
"18915","47183",5,518,75,0,2025,4,"N",1,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
